geography code,Total_Population,total_households,population_density,short_term_res,job_density,Household_Prop,never_married_prop,couple_het_prop,couple_hom_prop,separated_prop,widowed_prop,sole_occ_over65_prop,sole_occ_under66_prop,fam_cpl_ret_prop,fam_cpl_d_prop,fam_cpl_nd_prop,cohab_cpl_d_prop,cohab_cpl_nd_prop,fam_lp_d_prop,fam_lp_nd_prop,fam_other_prop,other_with_dependents_prop,other_no_dependents_prop,uk_prop,europe_EU__prop,europe_non_EU__prop,africa_prop,asia_prop,americas_prop,oceania_prop,age_under18_prop,age_18_29_prop,age_30_44_prop,age_45_64_prop,age_65_80_prop,age_over80_prop,female_prop,male_prop,houshold_0ddep_prop,houshold_1ddep_prop,houshold_2ddep_prop,houshold_3ddep_prop,houshold_4ddep_prop,arrived_pre81_prop,arrived_81_90_prop,arrived_91_00_prop,arrived_01_10_prop,arrived_11_16_prop,arrived_17_21_prop,household_1ppl_prop,household_2ppl_prop,household_3ppl_prop,household_4ppl_prop,household_5ppl_prop,household_6plusppl_prop,arr_age_under18_prop,arr_age_18_29_prop,arr_age_30_44_prop,arr_age_45_64_prop,arr_age_over64_prop,add_1yr_same_prop,uk_migrant_prop,nonuk_migrant_prop,stres_female_prop,stres_male_prop,asian_prop,black_prop,mixed_prop,white_prop,other_prop,single_ethnicity_hhd_prop,mixed_ethnicity_hhd_prop,eng_main_lan_prop,eng_spk_well_prop,eng_spk_poor_prop,christian_prop,hindu_prop,muslim_prop,no_religion_prop,unpd_car_none_prop,unpd_car_lt19_prop,unpd_car_2049_prop,unpd_car_gt50_prop,unpd_car_none_asp_prop,unpd_car_lt19_asp_prop,unpd_car_2049_asp_prop,unpd_car_gt50_asp_prop,hhd_det_prop,hhd_semidet_prop,hhd_terr_prop,hhd_flat_prop,hhd_other_prop,hhd_0car_prop,hhd_1car_prop,hhd_2car_prop,hhd_3pluscar_prop,hhd_noct_prop,hhd_gasct_prop,hhd_elect_prop,hhd_oilct_prop,hhd_renct_prop,hhd_duelct_prop,hhd_otrct_prop,hhd_1bdrm_prop,hhd_2bdrm_prop,hhd_3bdrm_prop,hhd_4bdrm_prop,hhd_1room_prop,hhd_2room_prop,hhd_3room_prop,hhd_4room_prop,hhd_5room_prop,hhd_6room_prop,hhd_bedocc_pls2_prop,hhd_bedocc_pls1_prop,hhd_bedocc_0_prop,hhd_bedocc_min1_prop,hhd_bedocc_min2_prop,hhd_rmocc_pls2_prop,hhd_rmocc_pls1_prop,hhd_rmocc_0_prop,hhd_rmocc_min1_prop,hhd_rmocc_min2_prop,hhd_ten_own_prop,hhd_ten_mtg_prop,hhd_ten_shr_prop,hhd_ten_srn_prop,hhd_ten_orn_prop,work_dist_under2k_prop,work_dist_2k_5k_prop,work_dist_5k_10k_prop,work_dist_10k_20k_prop,work_dist_over20k_prop,work_dist_wfh_prop,work_dist_offshr_prop,work_lt15hrs_prop,work_16_30hrs_prop,work_31_48hrs_prop,work_gt49hrs_prop,aff_ind_prop,mag_ind_prop,man_ind_prop,utl_ind_prop,wat_ind_prop,con_ind_prop,ret_ind_prop,tra_ind_prop,acc_ind_prop,inf_ind_prop,fin_ind_prop,rea_ind_prop,tec_ind_prop,adm_ind_prop,def_ind_prop,edu_ind_prop,hum_ind_prop,otr_ind_prop,wrk_trav_train_prop,wrk_trav_bus_prop,wrk_trav_taxi_prop,wrk_trav_carvd_prop,wrk_trav_carvp_prop,wrk_trav_bike_prop,wrk_trav_foot_prop,wrk_trav_otr_prop,wrk_hgr_man_prop,wrk_lwr_man_prop,wrk_inter_prop,wrk_sml_emp_prop,wrk_technic_prop,wrk_semi_rout_prop,wrk_rout_prop,wrk_lt_unem_prop,wrk_ft_std_prop,econ_act_prop,econ_inact_prop,qual_none_prop,qual_l1_prop,qual_l2_prop,qual_app_prop,qual_l3_prop,qual_l4_prop,qual_other_prop,military_service_prop,no_service_prop,sex_het_prop,sex_hom_prop,sex_bi_prop,sex_otr_prop,sex_non_prop,gen_ident_birth_prop,gen_ident_change_prop,gen_ident_non_prop,claimant_prop,job_seek_prop
E06000053,2053,942,125.9,9,0.85,0.987822698,0.273410405,0.535260116,0.000578035,0.110982659,0.079768786,0.171974522,0.153927813,0.140127389,0.116772824,0.175159236,0.022292994,0.08492569,0.033970276,0.022292994,0.002123142,0.021231423,0.055201699,0.944958597,0.035070628,0.003409644,0.005358013,0.003896736,0.004870921,0.00243546,0.162293489,0.102040816,0.183673469,0.270165209,0.205539359,0.076287658,0.511197663,0.488802337,0.507430998,0.357749469,0.112526539,0.022292994,0,0.007793473,0.00243546,0.003896736,0.012664394,0.010716025,0.017535314,0.325556734,0.426299046,0.099681866,0.100742312,0.02757158,0.020148462,0.014612762,0.025328787,0.011203117,0.003409644,0.000487092,0.907616708,0.085995086,0.006388206,0.444444444,0.555555556,0.002919708,0.001946472,0.011192214,0.975182482,0.008759124,0.94373673,0.05626327,0.976837865,0.020644512,0.002517623,0.470788705,0.000486855,0,0.523369036,0.898313746,0.060296372,0.013796627,0.027593255,0.904,0.056,0.014,0.025,0.341853035,0.2342918,0.176783813,0.08200213,0.165069223,0.417640808,0.382571732,0.153028693,0.046758767,0.175159236,0.070063694,0.397027601,0.10403397,0.018046709,0.197452229,0.038216561,0.160467588,0.280552604,0.358129649,0.200850159,0.023354565,0.135881104,0.222929936,0.233545648,0.21656051,0.167728238,0.390658174,0.323779193,0.271762208,0.010615711,0.003184713,0.490466102,0.247881356,0.212923729,0.045550847,0.003177966,0.340788072,0.104366347,0.014909478,0.172523962,0.367412141,0.279174147,0.028725314,0.008078995,0,0.20556553,0.289048474,0.18940754,0.120287253,0.190305206,0.535906643,0.153500898,0.081834532,0.000899281,0.035971223,0.005395683,0.012589928,0.082733813,0.107913669,0.073741007,0.182553957,0.007194245,0.01528777,0.023381295,0.014388489,0.063848921,0.068345324,0.071942446,0.09442446,0.057553957,0.000896861,0.006278027,0.000896861,0.252914798,0.017040359,0.113901345,0.277130045,0.042152466,0.104563836,0.210283073,0.09243212,0.261120739,0.079145003,0.106874639,0.096476025,0.03061814,0.018486424,0.652400231,0.347599769,0.123121387,0.068786127,0.157225434,0.050867052,0.197109827,0.378612717,0.024277457,0.060046189,0.939953811,0.904624277,0.007514451,0.016763006,0.002890173,0.068208092,0.948554913,0.004624277,0.046820809,0.045,0.002
E06000054,510333,215081,156.8,429,0.83,0.976103838,0.302534161,0.50738345,0.003674427,0.122010055,0.064397907,0.13857105,0.143062381,0.119508464,0.159660779,0.191774262,0.042202705,0.067695426,0.053282252,0.034098781,0.003882258,0.017119132,0.029142509,0.901397715,0.044690428,0.003542785,0.014204451,0.022442209,0.008474859,0.005247554,0.202405866,0.122119545,0.178578427,0.278355828,0.165485092,0.053055242,0.506781886,0.493218114,0.53415225,0.329754837,0.112506451,0.022540345,0.001046118,0.020715926,0.006920985,0.009973899,0.025818487,0.018407625,0.017177053,0.281630812,0.377361298,0.156646504,0.131135422,0.039473134,0.01375283,0.040865394,0.035096623,0.016986914,0.005288693,0.000779881,0.896131884,0.097284173,0.006583942,0.596736597,0.403263403,0.021311575,0.011337695,0.017065328,0.943331119,0.006954283,0.928952018,0.071047982,0.965291091,0.029702351,0.005006558,0.501945785,0.005231868,0.00687393,0.472847194,0.912812768,0.047311349,0.01551875,0.024357133,0.914,0.046,0.016,0.024,0.351625667,0.317838396,0.207317243,0.088836299,0.034382395,0.131104096,0.39431191,0.340197414,0.13438658,0.010238003,0.621454243,0.110488607,0.129890599,0.009201185,0.106243694,0.012483669,0.074261085,0.24132993,0.399736841,0.284672144,0.004077534,0.064989469,0.208479596,0.28195889,0.224120215,0.216374296,0.456116941,0.328775403,0.197007667,0.016216995,0.001882994,0.548458488,0.257372804,0.164742585,0.026306368,0.003119755,0.372975763,0.29545613,0.011837401,0.145191811,0.174538895,0.116971741,0.074307589,0.088443111,0.112450117,0.12714044,0.340675192,0.140011809,0.106362321,0.190073114,0.581862133,0.121702431,0.01745626,0.000931265,0.079434901,0.004834651,0.00774733,0.080326537,0.137367493,0.034872892,0.043805108,0.045687452,0.030577186,0.015871129,0.064522776,0.052317264,0.119828013,0.09257564,0.125990212,0.045853891,0.007489865,0.015237318,0.001854633,0.485303617,0.03464756,0.017615053,0.083910264,0.013263798,0.150042709,0.227396365,0.126559838,0.116481435,0.058666616,0.11056419,0.111401671,0.052384315,0.046502861,0.625307196,0.374692804,0.144135009,0.102015204,0.14952495,0.055657888,0.182632887,0.341675535,0.024358528,0.074867458,0.925132542,0.909396966,0.011345362,0.011152097,0.002443249,0.065662326,0.947293325,0.003476398,0.049230277,0.039,0.004
E06000055,185225,74948,388.8,324,0.78,0.987264138,0.358792592,0.460730899,0.003503939,0.118472309,0.05850026,0.114852965,0.171318781,0.08560602,0.16646208,0.157429151,0.04641885,0.070208678,0.070435502,0.042482788,0.007978865,0.031555212,0.035251107,0.786228715,0.099343505,0.008405947,0.030416896,0.060590846,0.013016531,0.00199756,0.224355929,0.137797741,0.214951303,0.255398752,0.126735699,0.040760576,0.508036172,0.491963828,0.516397598,0.326844563,0.123989326,0.029673115,0.003095397,0.037473343,0.010149818,0.020898907,0.060283439,0.046041301,0.039157781,0.286164109,0.328845897,0.165590394,0.141014009,0.051114076,0.027271514,0.067328197,0.091028846,0.042418222,0.011861122,0.001376689,0.896084387,0.094782096,0.009133518,0.466049383,0.533950617,0.125593876,0.053168056,0.046354684,0.756780979,0.018102406,0.855917278,0.144082722,0.878442434,0.094644886,0.026912681,0.476061418,0.016439554,0.070503822,0.399251717,0.917661523,0.042634234,0.017401845,0.022302398,0.915,0.044,0.018,0.023,0.277691795,0.330126751,0.199346231,0.142481654,0.050353569,0.181863059,0.402390863,0.305195325,0.110550752,0.01230137,0.739403077,0.102493629,0.039692599,0.004869848,0.087136929,0.014102547,0.119733155,0.218132088,0.405056704,0.257078052,0.015611032,0.10085794,0.183089383,0.250923986,0.24562691,0.203890749,0.389566378,0.298879253,0.26957972,0.035543696,0.006430954,0.494349642,0.232245067,0.212752332,0.051486971,0.009165988,0.311665266,0.314947498,0.019039614,0.162777355,0.191570268,0.117813435,0.151005899,0.076377883,0.090497887,0.114137612,0.314403944,0.135763339,0.096979035,0.17620646,0.615946734,0.110867771,0.006107761,0.000506229,0.07048686,0.006195801,0.005744597,0.090702998,0.16862922,0.060252234,0.043491658,0.043293569,0.028084694,0.016023243,0.062772373,0.051096095,0.058711538,0.107793723,0.141501959,0.03860545,0.016045782,0.019611512,0.012127882,0.472018929,0.048456501,0.027832499,0.076322016,0.013184394,0.138521884,0.212447931,0.120050499,0.104934479,0.052781172,0.105501583,0.129785783,0.073601988,0.06237468,0.646855885,0.353144115,0.167521841,0.103741611,0.134872196,0.055786603,0.161870941,0.347094884,0.029111924,0.031839479,0.968160521,0.900423986,0.012017446,0.011828407,0.003186648,0.072543513,0.936164036,0.006056146,0.057779818,0.063,0.007
E06000056,294252,120756,411.2,506,0.65,0.991612631,0.33286591,0.491787007,0.003505675,0.115742168,0.05609924,0.115240651,0.142899732,0.100110968,0.173051443,0.18336977,0.055028322,0.078306668,0.06050217,0.037969128,0.005258538,0.021001027,0.027261585,0.889822329,0.054144067,0.004642279,0.018643883,0.022647255,0.007864008,0.002236179,0.217168336,0.12573959,0.208961057,0.268189403,0.139846594,0.040095021,0.5067867,0.4932133,0.54774169,0.322424102,0.107143449,0.021589347,0.001101413,0.019422128,0.006739122,0.01134062,0.031901228,0.022715224,0.018293843,0.258138514,0.358202281,0.174546388,0.150232292,0.043038268,0.015842257,0.034072604,0.050721486,0.020203634,0.004700021,0.000720466,0.9038059,0.089691108,0.006502992,0.436758893,0.563241107,0.035075497,0.023850386,0.030195309,0.902443832,0.008434976,0.892012753,0.107987247,0.951447927,0.042281718,0.006270355,0.478849833,0.010314253,0.013474799,0.482482761,0.914808263,0.04661653,0.0150915,0.023483706,0.915,0.047,0.015,0.024,0.292782908,0.344275599,0.234383669,0.101826011,0.026731812,0.112698334,0.386076054,0.36374176,0.137483852,0.009813258,0.790219867,0.06817109,0.032611486,0.004654052,0.08526355,0.009266697,0.078936036,0.23752857,0.415118089,0.268417304,0.002931556,0.07099499,0.206641547,0.297519771,0.226069314,0.195842822,0.422425572,0.333294688,0.220835576,0.02092667,0.002517494,0.518065505,0.263707507,0.184704567,0.029356962,0.004165459,0.33636981,0.375184259,0.017490104,0.133138447,0.137817381,0.086300363,0.06690628,0.080369613,0.130344129,0.136281499,0.345208073,0.154590043,0.09687711,0.170706522,0.6151392,0.117277168,0.006678846,0.000509684,0.077160862,0.003845797,0.006321405,0.113110131,0.156817189,0.052206204,0.039444246,0.047969869,0.030097833,0.018044137,0.063392774,0.05551584,0.064187087,0.103419516,0.112527635,0.048750943,0.021492352,0.01032586,0.00246894,0.508482429,0.032936847,0.009961808,0.057943962,0.01117973,0.151844093,0.231035328,0.133550998,0.117564074,0.056560341,0.100567673,0.10375661,0.053236243,0.051884641,0.664352087,0.335647913,0.150355425,0.10411431,0.147373489,0.059423295,0.18207122,0.332211236,0.024451024,0.036315409,0.963684591,0.915462916,0.011171651,0.009735597,0.00215408,0.061475756,0.950071803,0.003235344,0.046692854,0.04,0.006
E06000057,320567,146922,63.9,103,0.67,0.986071554,0.305183598,0.489596352,0.003589389,0.124709873,0.076920788,0.15621214,0.171505969,0.127387321,0.114067328,0.193374716,0.043403983,0.061665373,0.064748642,0.036325397,0.003859191,0.011999564,0.015450375,0.965005755,0.01437765,0.001756263,0.004660492,0.009199325,0.00348757,0.001512944,0.182234492,0.110492412,0.161468033,0.291413598,0.198752203,0.055639262,0.511559206,0.488440794,0.485158691,0.339672341,0.139598832,0.034270118,0.001300018,0.009012157,0.003406464,0.003802637,0.008254125,0.005275028,0.005349896,0.327718109,0.387028491,0.143756551,0.102898136,0.028715917,0.009882795,0.015796813,0.010712136,0.006432272,0.001924691,0.000246435,0.916595386,0.080313341,0.003091273,0.533980583,0.466019417,0.010525134,0.00186545,0.007976517,0.976482222,0.003150677,0.969330665,0.030669335,0.988753653,0.008814013,0.002432335,0.532389182,0.001391272,0.00510029,0.451966809,0.898423932,0.048085084,0.020987034,0.03250395,0.903,0.046,0.021,0.03,0.272123984,0.361395843,0.257286179,0.082336206,0.026857788,0.197172649,0.430725147,0.281435047,0.090667157,0.007555029,0.726092757,0.045078341,0.074930916,0.006901621,0.113781462,0.025659874,0.072187964,0.281387403,0.428778536,0.217646098,0.004716789,0.063441826,0.246688719,0.298491717,0.212289514,0.174371435,0.433420454,0.364560787,0.189406624,0.01174773,0.000864404,0.52459128,0.293822573,0.157757177,0.021678169,0.002150801,0.385810158,0.26615483,0.005451872,0.177543186,0.165039953,0.112262657,0.0693153,0.105493085,0.147225754,0.142992108,0.272984934,0.149726163,0.101245232,0.214246645,0.570831883,0.11367624,0.027205569,0.005753658,0.076729649,0.008026708,0.007593408,0.086475352,0.138272482,0.038457167,0.055135673,0.031524364,0.02153715,0.016152863,0.051726097,0.045801961,0.082327035,0.085786333,0.174399773,0.047094758,0.005796401,0.028378215,0.004162612,0.54142367,0.042123358,0.010392323,0.080595552,0.014142935,0.116345417,0.203164637,0.121571457,0.104558,0.065357119,0.129029258,0.122207509,0.095344547,0.042422056,0.552732007,0.447267993,0.179184366,0.09689934,0.144592071,0.069273859,0.177387798,0.307436227,0.025226338,0.057944169,0.942055831,0.921141314,0.012326668,0.008365322,0.001737041,0.056429655,0.954817664,0.002748806,0.04243353,0.06,0.009
E06000058,400196,173842,2469.2,745,0.89,0.973690392,0.374575259,0.425774089,0.005932937,0.127867188,0.065850527,0.152903211,0.172282878,0.104192313,0.130716398,0.149900484,0.039311559,0.072928291,0.057316414,0.036481403,0.00717318,0.021594321,0.055199549,0.84555068,0.075363072,0.009340423,0.017923717,0.032484083,0.016549391,0.002788634,0.183057133,0.152929094,0.19439669,0.253658244,0.157344475,0.058614365,0.511814211,0.488185789,0.483001806,0.34034353,0.139385189,0.033875588,0.003393886,0.018885699,0.006926589,0.013143527,0.044338163,0.037354103,0.034148182,0.325187959,0.354634407,0.149383632,0.118654403,0.036470108,0.015669491,0.044365761,0.066474927,0.033573549,0.009035573,0.001344341,0.869794057,0.120602343,0.009603599,0.511409396,0.488590604,0.033860993,0.010577344,0.027718987,0.913329752,0.014512925,0.891235195,0.108764805,0.917227451,0.071631375,0.011141174,0.468392829,0.007099057,0.016604447,0.490819453,0.912534945,0.045615471,0.016610808,0.025238777,0.912,0.046,0.017,0.025,0.356335063,0.172674037,0.0986528,0.267984722,0.104353378,0.193808171,0.433036896,0.275071617,0.098083317,0.01537612,0.775634056,0.116255659,0.001426591,0.001547391,0.076270845,0.013489338,0.155877176,0.325571496,0.327055602,0.191495726,0.023066923,0.130630112,0.289026817,0.24048849,0.185064599,0.131723059,0.309712267,0.347119798,0.308901186,0.030872862,0.003393886,0.392165209,0.283605614,0.252042108,0.065272665,0.006914404,0.34362237,0.284655032,0.007052381,0.109881387,0.254788831,0.124876365,0.179582007,0.134014578,0.06377935,0.046631762,0.296454373,0.154661564,0.117598048,0.207480433,0.578432743,0.096488776,0.002042659,0.001171841,0.067966801,0.004122947,0.006294616,0.08832889,0.150522491,0.039864109,0.060140191,0.040831685,0.065042573,0.018378559,0.052421089,0.050631074,0.040675798,0.088699794,0.175991227,0.046873656,0.006251613,0.044680485,0.003085491,0.478858476,0.037079642,0.032166509,0.082733078,0.018690333,0.128157584,0.203891815,0.1203853,0.116112485,0.052256142,0.125332927,0.102356468,0.065301516,0.086205764,0.58886321,0.41113679,0.159198944,0.098839084,0.141337322,0.060276255,0.190413487,0.320795562,0.029139346,0.047457668,0.952542332,0.884589545,0.019390342,0.015998376,0.003642781,0.076378957,0.93550169,0.004741601,0.059756709,0.062,0.006
E06000059,379579,169261,152.4,279,0.87,0.979342904,0.273558412,0.512308094,0.003982579,0.128514268,0.081636647,0.175551367,0.130136298,0.159971878,0.118296595,0.187739645,0.037882324,0.060433295,0.048286374,0.032854586,0.003426661,0.016075765,0.029345212,0.935096515,0.029617023,0.002795202,0.009602744,0.014002355,0.005964503,0.002921658,0.174109142,0.101763011,0.146080647,0.282258192,0.220581804,0.075207204,0.514164377,0.485835623,0.499072422,0.349933238,0.124839003,0.024436068,0.001719269,0.019613835,0.005092484,0.006970881,0.015011368,0.009434136,0.00902052,0.30569489,0.407433666,0.13539765,0.106636653,0.032317718,0.012519423,0.029124449,0.020243534,0.011004326,0.004014985,0.000753468,0.901699322,0.093450778,0.0048499,0.562724014,0.437275986,0.011341483,0.002850519,0.011686601,0.970585911,0.003535487,0.944653523,0.055346477,0.98168513,0.015975311,0.00233956,0.515502538,0.001881012,0.004115042,0.466522473,0.902588087,0.051673959,0.016738215,0.028999739,0.908,0.049,0.017,0.026,0.406254246,0.23388731,0.193476347,0.115667519,0.050714577,0.136664678,0.408493392,0.318171345,0.136670586,0.01356501,0.686817245,0.083836015,0.087055932,0.007444213,0.109164062,0.012117524,0.088218786,0.270623475,0.401640071,0.239517668,0.006132541,0.079173584,0.234235884,0.305350908,0.18928755,0.185819533,0.442056942,0.336604416,0.204731155,0.014988686,0.001618802,0.522193535,0.270593935,0.175149621,0.028795765,0.003267144,0.458233143,0.245732921,0.009571018,0.123099828,0.16336309,0.123306532,0.07824076,0.100991197,0.108334277,0.139888066,0.282499985,0.166739184,0.127669466,0.22026261,0.530913057,0.121154866,0.024723883,0.002109994,0.075208764,0.003534538,0.009417487,0.098537905,0.143181561,0.030392256,0.058036752,0.029438587,0.025653711,0.017595203,0.05525919,0.05032991,0.077080341,0.095617292,0.153344102,0.050538525,0.004970884,0.011253032,0.002223189,0.539245546,0.033711415,0.01771995,0.091961353,0.016414646,0.12944082,0.224554209,0.122053433,0.140832557,0.058962411,0.12166822,0.104398882,0.055952159,0.04213731,0.542656104,0.457343896,0.157917627,0.10422116,0.14994315,0.068166709,0.176712167,0.314685836,0.02835335,0.071089959,0.928910041,0.906241651,0.011105865,0.008974781,0.001907413,0.07177029,0.943438956,0.002749301,0.053811743,0.045,0.004
E06000060,553078,220329,353.4,669,0.84,0.986833683,0.31454643,0.519616864,0.003053717,0.103402392,0.059380596,0.122952494,0.13978641,0.103722161,0.197100699,0.177266724,0.039450095,0.064140445,0.054237073,0.036100559,0.00589119,0.026419582,0.032932569,0.833786555,0.057037163,0.00570444,0.024200926,0.060638825,0.014453658,0.004178434,0.223325336,0.119382152,0.196633043,0.273140824,0.139963224,0.047555421,0.511108741,0.488891259,0.571566029,0.310042301,0.09819451,0.019098798,0.001098362,0.032892286,0.012039893,0.020026108,0.047091007,0.030263362,0.024115947,0.262740097,0.340297193,0.166538071,0.156448568,0.050415744,0.023560328,0.053298088,0.071114743,0.032593956,0.00806577,0.001356047,0.901522016,0.091470721,0.007007263,0.660687593,0.339312407,0.123523264,0.025799254,0.035383798,0.799460474,0.01583321,0.870656476,0.129343524,0.927369866,0.061283543,0.01134659,0.471838256,0.026933153,0.070045003,0.402263354,0.920004213,0.045625156,0.013935541,0.020435091,0.92,0.046,0.014,0.021,0.343401656,0.301595803,0.177585237,0.143794706,0.033622599,0.11476072,0.374305581,0.360662285,0.150271414,0.009031989,0.749972768,0.081319669,0.052617007,0.00584583,0.089843324,0.011369413,0.095108202,0.223357903,0.36133855,0.320195345,0.006404059,0.083765641,0.197854118,0.239128757,0.224772953,0.24807447,0.435544118,0.302946957,0.229738255,0.02700507,0.004765601,0.529265459,0.235757598,0.190538651,0.037485022,0.00695327,0.35044729,0.349598551,0.012767387,0.129512043,0.157674729,0.083557804,0.075107233,0.076713903,0.094185978,0.123226808,0.410564494,0.13664378,0.11198378,0.173838733,0.578005826,0.136171661,0.006712294,0.001259013,0.06882846,0.003718479,0.008403177,0.086904805,0.135713501,0.043146799,0.037181129,0.078732204,0.038681697,0.01926582,0.086308238,0.054540131,0.052860228,0.10322439,0.125293709,0.049225927,0.021816305,0.014017187,0.005983838,0.438902634,0.0301644,0.008117525,0.058147535,0.012286082,0.189724738,0.234064435,0.119126287,0.12555622,0.044350974,0.091024933,0.078909325,0.058900078,0.058343012,0.643867531,0.356132469,0.137531997,0.088920714,0.134130967,0.047950473,0.157446521,0.409839985,0.024179343,0.034118562,0.965881438,0.907276807,0.010018155,0.009156621,0.002665795,0.070882622,0.941084135,0.003876904,0.055038961,0.045,0.006
E06000061,359525,148922,364.4,427,0.77,0.990462416,0.348007857,0.458369354,0.003457982,0.129366567,0.060798241,0.118719867,0.154678288,0.096312163,0.145519131,0.171304441,0.059769544,0.075999517,0.070291831,0.039181585,0.00665449,0.0276252,0.033943944,0.845773428,0.090458747,0.009762936,0.022596607,0.021403359,0.008636443,0.00136848,0.220029205,0.129907517,0.201846881,0.266418191,0.142668799,0.039129407,0.507484938,0.492515062,0.488443149,0.34017164,0.136694512,0.03302533,0.001665368,0.018621793,0.005907795,0.011228705,0.045309784,0.041546485,0.031958835,0.273403662,0.355475124,0.169971595,0.136429871,0.045319939,0.019399808,0.043602217,0.066301739,0.034014514,0.009632207,0.001018016,0.904339395,0.088552879,0.007107726,0.512880562,0.487119438,0.035396901,0.03064338,0.022738462,0.903040974,0.008180283,0.908844287,0.091155713,0.905500827,0.076772848,0.017726325,0.479322775,0.012627738,0.012163237,0.481773224,0.914782255,0.041453617,0.017331773,0.026432354,0.914,0.042,0.018,0.027,0.298560281,0.352737748,0.23253737,0.091150835,0.025013766,0.159772492,0.40371211,0.320330652,0.116184746,0.010724023,0.802461757,0.057299991,0.024664581,0.004465545,0.089324326,0.011059778,0.071596449,0.238292215,0.45647269,0.233638647,0.004673713,0.060368794,0.191830403,0.317020105,0.249264696,0.176842289,0.411206167,0.342080877,0.219839106,0.023805047,0.003068803,0.527478209,0.263870049,0.17272593,0.031211808,0.004714004,0.319753153,0.330685344,0.011818585,0.152238144,0.185504774,0.122680384,0.13333147,0.107025244,0.143048838,0.118570909,0.235732856,0.139610299,0.08511364,0.1758184,0.6258813,0.11318666,0.006077481,0.000464058,0.115835556,0.003975243,0.007542338,0.09341541,0.207909112,0.074031209,0.038488849,0.0292021,0.023158165,0.010673331,0.045013614,0.051851479,0.042150992,0.0835416,0.130176622,0.036492841,0.005747673,0.013804478,0.00972296,0.569875038,0.06028347,0.016242207,0.076016885,0.012574432,0.106976133,0.190648925,0.117197928,0.101937853,0.062852282,0.120538339,0.183556604,0.064985857,0.05130608,0.645468157,0.354531843,0.199463321,0.118968415,0.153631227,0.062931816,0.16692371,0.267236312,0.0308452,0.042782154,0.957217846,0.90525919,0.011597952,0.010090287,0.002915049,0.070137523,0.938050251,0.004692482,0.057257267,0.053,0.006
E06000062,425725,172643,309.1,753,0.96,0.984741324,0.355693933,0.467278592,0.003534145,0.118163875,0.055329456,0.11301356,0.156177777,0.092375596,0.160168672,0.170884426,0.051412452,0.075189843,0.065528287,0.036254004,0.00816135,0.030537004,0.040297029,0.812515121,0.089207822,0.022312526,0.032636091,0.03224147,0.009088026,0.001998943,0.215861845,0.14246957,0.209146258,0.261809239,0.133038621,0.037674467,0.505161783,0.494838217,0.51831836,0.331838903,0.121234238,0.026986637,0.001621863,0.020224133,0.007248743,0.013269004,0.051358963,0.048974817,0.046823214,0.269194456,0.34795906,0.170411432,0.14275288,0.048146153,0.02153602,0.053268629,0.080917673,0.040882815,0.011777445,0.001052313,0.894083045,0.095882867,0.010034088,0.539176627,0.460823373,0.052764356,0.048531557,0.02845982,0.859145501,0.011098766,0.89128823,0.10871177,0.8908228,0.087492349,0.021684851,0.494575137,0.012757061,0.034515239,0.44372541,0.920932895,0.041034448,0.015489347,0.022543309,0.919,0.042,0.016,0.024,0.316824801,0.316158667,0.230881961,0.10810482,0.02802975,0.159041937,0.389701112,0.327386469,0.123870482,0.013166126,0.739417285,0.081603336,0.049762512,0.006753939,0.092973818,0.016322984,0.087170338,0.248727113,0.391134101,0.272968449,0.005213191,0.0762516,0.206123761,0.287733363,0.212252156,0.212425929,0.407773401,0.324287535,0.229616543,0.032761816,0.005560704,0.510212002,0.2533538,0.186225672,0.04198911,0.008219416,0.311528681,0.336963259,0.015332573,0.143716078,0.19245941,0.104137152,0.144300305,0.11203089,0.094470217,0.114822634,0.290896969,0.139341834,0.090469687,0.173679946,0.622634783,0.113215584,0.008120709,0.000435203,0.087045294,0.005884504,0.006069697,0.096323458,0.181327,0.075947609,0.038524753,0.037584899,0.040385942,0.011597705,0.055016181,0.054080957,0.044066651,0.085170215,0.127912737,0.044506484,0.006481662,0.035371353,0.00593535,0.511940146,0.052200524,0.01531524,0.069214886,0.01264387,0.13211859,0.201326339,0.122080803,0.113411276,0.053563007,0.101684997,0.146983133,0.061510559,0.067321297,0.659036457,0.340963543,0.174101892,0.108850073,0.143269287,0.057519651,0.169085881,0.317572052,0.029601164,0.036849858,0.963150142,0.89830918,0.012154223,0.011807792,0.003496341,0.074232464,0.93284425,0.005673945,0.061481805,0.051,0.006
